,Ар1.0,Ар1.1,Ар1.2,Ар2.0,Ар2.1,Ар2.2,Ар3.0,Ар3.1,Ар3.2,Ар4.0,Ар4.1,Ар4.2,Ар5.0,Ар5.1,Ар5.2,Ариск0,БК,Метод,Кф,Кинс,Крд,КРФмп0,КРФрп0,КРФсп0,КРФмп1,КРФрп1,КРФсп1,КРФмп2,КРФрп2,КРФсп2,Кскр,Лам,Лат,ОД,Овм,Овт,ПК0,ПК1,ПК2,РР0,РР1,РР2,ПР0,ПР1,ОПР1,СПР1,ФР1,ОФР1,СФР1,ОПР0,ПР2,ОПР2,СПР2,ФР2,ОФР2,СФР2,СПР0,ФР0,ОФР0,ТР,ОТР,ДТР,ГВР(ТР),ГВР(ВР),ГВР(ПР),ГВР(ФР),СФР0,ВР,АРБ0,АРС0,АРЦК0,АРпр0,АРБ1,АРС1,АРЦК1,АРпр1,АРБ2,АРС2,АРЦК2,АРпр2,АРФЛ,АРкорп,АРМБР,АРМСП,БК2.0,БК2.1,БК2.2,ПК2.0,ПК2.1,ПК2.2,Ф,Кбр,Кр,Кз,Лат1,О,ВО,Лат1.1
2518,6376808.0,6376808.0,6376808.0,1464841.0,1464841.0,1464841.0,47048.0,47048.0,47048.0,69262373.0,67912513.0,67912513.0,,,,6376808.0,,1.0,0.98,,42127765.0,,,,,,,,,,38652154.0,15300164.0,30707642.0,9113058.0,18011282.0,26854014.0,6409062.0,6409062.0,6409062.0,11447413.0,11447413.0,11447413.0,838103.0,838103.0,218121.0,619982.0,0.0,0.0,0.0,218121.0,838103.0,218121.0,619982.0,0.0,0.0,0.0,619982.0,0.0,0.0,3368.0,2722.0,646.0,0.0,0.0,0.0,0.0,0.0,74322.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524,933138.0,,933138.0,630.0,,630.0,0.0,,0.0,834414.0,,834414.0,0.0,,0.0,933138.0,7930.0,1.0,1.0,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,373918.0,1118173.0,,,598028.0,205172.0,,205172.0,51184.0,,51184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4094.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529,5397954.0,5397954.0,5397954.0,71930.0,71930.0,71930.0,1476.0,1476.0,1476.0,4286891.0,3851518.0,3851518.0,,,,5397954.0,,1.0,0.99,79.0,1886879.0,,,,,,,,,,2608914.0,1383771.0,5746966.0,1213767.0,1429417.0,2377769.0,524079.0,524079.0,524079.0,187588.0,187588.0,187588.0,15007.07,15007.07,3589.73,11417.34,,,,3589.73,15007.07,3589.73,11417.34,,,,11417.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530,929566.0,,929566.0,9390.0,,9390.0,,,,1014391.0,,454036.0,,,,929566.0,,1.0,0.89,,,,,,,,,,,,,1016913.0,1040076.0,,,1040020.0,374887.0,,374887.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534,2967292.0,2967292.0,2967292.0,45018.0,45018.0,45018.0,0.0,0.0,0.0,13060450.0,13055731.0,13055731.0,0.0,0.0,0.0,2967292.0,130760.0,1.0,1.03,5700.0,6524655.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1108948.0,3588578.0,4183955.0,1105846.0,1706806.0,28352.0,28352.0,28352.0,80850.0,80850.0,80850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6467.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,1477600.0,1477600.0,1477600.0,482707.0,482707.0,482707.0,9137.0,9137.0,9137.0,13472796.0,13360092.0,13360092.0,,,,1477600.0,,1.0,1.0,,6028768.0,,,,,,,,,,6417145.0,3318588.0,6117288.0,2572875.0,5991094.0,8083984.0,1622846.0,1622846.0,1622846.0,3143899.0,3143899.0,3143899.0,243091.1,243091.1,59362.89,183728.21,421.94,210.97,210.97,59362.89,243091.1,59362.89,183728.21,421.94,210.97,210.97,183728.21,421.94,210.97,7998.91,6665.76,1333.15,,,,,210.97,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546,60186908.0,60186908.0,60186908.0,2770290.0,2770290.0,2770290.0,54647.0,54647.0,54647.0,311608304.0,311601869.0,311601869.0,5.0,5.0,5.0,60186908.0,0.0,1.0,1.0,0.0,176856158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165126850.0,111669488.0,139462667.0,8600046.0,263439827.0,308838705.0,20630765.0,20630765.0,20630765.0,1654017.0,1654017.0,1654017.0,131377.22,131377.22,115377.44,15999.78,944.15,472.07,472.08,115377.44,131377.22,115377.44,15999.78,944.15,472.07,472.08,15999.78,944.15,472.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,472.08,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551,17449172.0,17449172.0,17449172.0,132970.0,132970.0,132970.0,645286.0,645286.0,645286.0,8142147.0,7879249.0,7879249.0,87.0,87.0,87.0,17449172.0,,1.0,1.0,,542783.0,,,,,,,,,,8510670.0,21525051.0,29466336.0,515877.0,12355855.0,14499088.0,471430.0,471430.0,471430.0,139400.0,139400.0,139400.0,11152.0,11152.0,11152.0,0.0,0.0,0.0,0.0,11152.0,11152.0,11152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2557,43823866.0,43823866.0,43823866.0,34536313.0,34536313.0,34536313.0,372372.0,372372.0,372372.0,115102196.0,115004866.0,115004866.0,0.0,0.0,0.0,43819429.0,0.0,1.0,1.0,0.0,50581424.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86129231.0,217364037.0,365135235.0,986292.0,419721596.0,458189006.0,78501552.0,78501552.0,78501552.0,39155050.0,39155050.0,39155050.0,3004439.0,3004439.0,3003212.0,1227.0,0.0,0.0,0.0,3003212.0,3004439.0,3003212.0,1227.0,0.0,0.0,0.0,1227.0,0.0,0.0,127965.0,0.0,127965.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2559,1140677.0,1140677.0,1140677.0,198770.0,198770.0,198770.0,69552.0,69552.0,69552.0,4604881.0,4552345.0,4552345.0,0.0,0.0,0.0,1140677.0,0.0,1.0,0.96,0.0,1806195.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6764768.0,1695127.0,2521251.0,74971.0,1772074.0,2084663.0,2165902.0,2165902.0,2165902.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,3444235.0,3444235.0,3444235.0,2126.0,2126.0,2126.0,171392.0,171392.0,171392.0,903377.0,843400.0,843400.0,0.0,0.0,0.0,3444235.0,0.0,1.0,0.94,0.0,198962.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1717769.0,1408648.0,6814662.0,97500.0,3249313.0,3254597.0,17460.0,17460.0,17460.0,1685059.0,1685059.0,1685059.0,134804.69,134804.69,121956.85,12847.84,0.0,0.0,0.0,121956.85,134804.69,121956.85,12847.84,0.0,0.0,0.0,12847.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2564,847223.0,,847223.0,2208.0,,2208.0,,,,1778673.0,,1696881.0,,,,847223.0,,1.0,1.01,,,,,,,,,,,,,641635.0,950982.0,,,1205079.0,173709.0,,173709.0,15156.0,,15156.0,,,,,,,,,,,,,,,,,,,,,,,,,,1212.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2568,350324.0,,350324.0,15562.0,,15562.0,,,,663109.0,,663068.0,,,,350324.0,30118.0,1.0,,,,,,,,,,,,,,129960.0,488171.0,,,300226.0,157147.0,,157147.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2574,320690.0,,320690.0,13070.0,,13070.0,0.0,,0.0,859640.0,,859640.0,0.0,,0.0,732358.0,0.0,1.0,1.01,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,722972.0,744574.0,,,647913.0,12053.0,,12053.0,48357.0,,48357.0,3418.65,0.0,0.0,0.0,0.0,0.0,0.0,3418.65,3418.65,3418.65,0.0,449.9,224.95,224.95,0.0,449.9,224.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.95,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2576,1846611.0,1846611.0,1846611.0,5471.0,5471.0,5471.0,1.0,1.0,1.0,4091063.0,4091063.0,4091063.0,0.0,0.0,0.0,1846611.0,3423.0,1.0,1.0,0.0,3072128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3514827.0,1737366.0,1752225.0,22338.0,1261611.0,1765401.0,899733.0,899733.0,899733.0,289675.0,289675.0,289675.0,17038.0,17038.0,4272.0,12766.0,0.0,0.0,0.0,4272.0,17038.0,4272.0,12766.0,0.0,0.0,0.0,12766.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6136.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2584,4764101.0,4764101.0,4764101.0,232333.0,232333.0,232333.0,27350.0,27350.0,27350.0,20576663.0,20105989.0,20105989.0,,,,4764101.0,79720.0,1.0,1.0,,10421420.0,,,,,,,,,,11187517.0,3990369.0,11918423.0,10753670.0,12483401.0,13327044.0,622811.0,622811.0,622811.0,8164150.0,8164150.0,8164150.0,653132.0,653132.0,74317.85,578814.15,0.0,0.0,0.0,74317.85,653132.0,74317.85,578814.15,0.0,0.0,0.0,578814.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2587,9195125.0,9195125.0,9195125.0,32814.0,32814.0,32814.0,,,,12488706.0,11984665.0,11984665.0,,,,9195125.0,,1.0,1.0,,3182502.0,,,,,,,,,,9707841.0,5286793.0,12370957.0,1342367.0,5663586.0,7287113.0,2670370.0,2670370.0,2670370.0,703338.0,703338.0,703338.0,56267.04,56267.04,10885.02,45382.02,,,,10885.02,56267.04,10885.02,45382.02,,,,45382.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2590,49739235.0,49739235.0,49739235.0,6035911.0,6035911.0,6035911.0,3863.0,3863.0,3863.0,231091167.0,232154947.0,232154947.0,,,,55119591.0,2468512.0,1.0,1.0,11911464.0,123562891.0,,,20435708.0,,,20435708.0,,,20435708.0,164521446.0,55235088.0,210942787.0,45401794.0,85416615.0,114071773.0,58924942.0,58924942.0,58924942.0,58778272.0,58778272.0,58778272.0,1386905.91,1386905.91,439328.77,947577.14,3313638.54,1656819.27,1656819.27,439328.77,1386905.91,439328.77,947577.14,3313638.54,1656819.27,1656819.27,947577.14,3313638.54,1656819.27,79.01,62.38,16.63,,1638.28,,,1656819.27,1638.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2593,1080497.0,1080497.0,1080497.0,1606.0,1606.0,1606.0,60596.0,60596.0,60596.0,2468786.0,574995.0,574995.0,0.0,0.0,0.0,1080497.0,53510.0,1.0,0.78,21404.0,176169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,638135.0,752082.0,1929073.0,2161.0,1401999.0,1623545.0,110892.0,110892.0,110892.0,161095.0,161095.0,161095.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12887.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2602,6114021.0,6114021.0,6114021.0,37635.0,37635.0,37635.0,9890.0,9890.0,9890.0,16584764.0,16120862.0,16120862.0,0.0,0.0,0.0,6114021.0,180480.0,1.0,0.89,537586.0,12514478.0,,,,,,,,,,9763911.0,5807260.0,11275633.0,1605550.0,9840713.0,14077525.0,2243585.0,2243585.0,2243585.0,912000.0,912000.0,912000.0,21216.95,21216.95,11042.32,10174.63,44022.22,22011.11,22011.11,11042.32,21216.95,11042.32,10174.63,44022.22,22011.11,22011.11,10174.63,44022.22,22011.11,45.31,37.76,7.55,0.0,0.0,0.0,0.0,22011.11,7675.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2607,287438.0,,287438.0,1.0,,1.0,0.0,,0.0,456365.0,,456365.0,0.0,,0.0,287438.0,5925.0,1.0,1.0,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,286865.0,1420480.0,,,583031.0,557738.0,,557738.0,679273.0,,679273.0,54341.85,0.0,0.0,0.0,0.0,0.0,0.0,14430.78,54341.85,14430.78,39911.07,0.0,0.0,0.0,39911.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2609,1002485.0,,1002485.0,3601.0,,3601.0,16218.0,,16218.0,1210615.0,,1068395.0,,,,1002485.0,,1.0,0.99,,,,,,,,,,,,,347169.0,1261989.0,,,700605.0,294862.0,,294862.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2611,15322163.0,15322163.0,15322163.0,6746.0,6746.0,6746.0,1505222.0,1505222.0,1505222.0,16176348.0,16176348.0,16176348.0,,,,15322163.0,,1.0,1.0,,2907366.0,,,,,,,,,,14796214.0,22170111.0,22961416.0,6200629.0,22802001.0,26343551.0,1672777.0,1672777.0,1672777.0,189957.0,189957.0,189957.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15196.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2618,12398445.0,12398445.0,12398445.0,653554.0,653554.0,653554.0,2888620.0,2888620.0,2888620.0,27459790.0,27459787.0,27459787.0,0.0,0.0,0.0,12398445.0,0.0,1.0,0.98,81000.0,5139149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17828049.0,5703211.0,21752894.0,2285499.0,14961436.0,26489941.0,3666294.0,3666294.0,3666294.0,232477.0,232477.0,232477.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18598.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2629,18376850.0,18376850.0,18376850.0,2777431.0,2777431.0,2777431.0,0.0,0.0,0.0,656879.0,656879.0,656879.0,0.0,0.0,0.0,18376850.0,81428.0,1.0,1.12,0.0,9475385.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4819761.0,3692566.0,21987973.0,35362.0,2093409.0,3164912.0,12.0,12.0,12.0,359172.0,359172.0,359172.0,28733.75,28733.75,28733.75,0.0,0.0,0.0,0.0,28733.75,28733.75,28733.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2638,6380113.0,,6380113.0,678.0,,678.0,136502.0,,136502.0,3350676.0,,3350676.0,,,,6380113.0,,1.0,0.99,,,,,,,,,,,,,267276.0,645117.0,,,509797.0,364309.0,,364309.0,730366.0,,730366.0,7549.59,0.0,,,0.0,,,2561.24,7549.59,2561.24,4988.35,50070.94,25035.47,25035.47,4988.35,50070.94,25035.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25035.47,808.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2645,3258140.0,,3258140.0,57999.0,,57999.0,,,,2612468.0,,2505512.0,,,,3258140.0,,1.0,0.98,,,,,,,,,,,,,852144.0,3940960.0,,,3243510.0,207180.0,,207180.0,369077.0,,369077.0,25420.24,,,,,,,4391.52,25420.24,4391.52,21028.72,,,,21028.72,,,93.97,78.31,15.66,,,,,,4011.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2646,413766.0,,413766.0,5859.0,,5859.0,0.0,,0.0,2040780.0,,2040775.0,0.0,,0.0,493167.0,29593.0,1.0,0.89,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,570475.0,1182178.0,,,456867.0,370868.0,,370868.0,315024.0,,315024.0,24834.3,0.0,0.0,0.0,0.0,0.0,0.0,5402.2,24834.3,5402.2,19432.1,367.58,183.79,183.79,19432.1,367.58,183.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.79,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2650,1245034.0,,1245034.0,15132.0,,15132.0,,,,549175.0,,549175.0,,,,1245034.0,,1.0,0.78,,,,,,,,,,,,,351227.0,1625432.0,,,1186716.0,136825.0,,136825.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2659,1043777.0,,1043777.0,56237.0,,56237.0,,,,2240155.0,,2238417.0,,,,1043777.0,16240.0,1.0,1.0,,,,,,,,,,,,,509256.0,1691278.0,,,1509428.0,114960.0,,114960.0,32463.0,,32463.0,956.0,,,,,,,956.0,956.0,956.0,0.0,1641.0,743.0,898.0,0.0,1641.0,743.0,,,,,,,,898.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2664,446719.0,446719.0,446719.0,11362.0,11362.0,11362.0,170761.0,170761.0,170761.0,3262812.0,3262812.0,3262812.0,0.0,0.0,0.0,446719.0,52180.0,1.0,1.04,0.0,610847.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3112227.0,812726.0,2378884.0,1117.0,1124437.0,1456484.0,1237092.0,1237092.0,1237092.0,879911.0,879911.0,879911.0,70392.87,70392.87,20070.95,50321.92,0.0,0.0,0.0,20070.95,70392.87,20070.95,50321.92,0.0,0.0,0.0,50321.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2673,27392939.0,27392939.0,27392939.0,1070999.0,1070999.0,1070999.0,0.0,0.0,0.0,388605794.0,388605794.0,388605794.0,0.0,0.0,0.0,26844277.0,3055228.0,1.0,0.98,936831.0,78204860.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31100770.0,86852269.0,171489849.0,27817613.0,264095805.0,286106527.0,1250598.0,1250598.0,1250598.0,86888345.0,86888345.0,86888345.0,6951067.63,6951067.63,2370801.95,4580265.68,0.0,0.0,0.0,2370801.95,6951067.63,2370801.95,4580265.68,0.0,0.0,0.0,4580265.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2682,2508269.0,2508269.0,2508269.0,15078.0,15078.0,15078.0,0.0,0.0,0.0,1850294.0,1850294.0,1850294.0,0.0,0.0,0.0,2508269.0,12198.0,1.0,0.98,0.0,359202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1277989.0,2004937.0,3315007.0,23948.0,1768250.0,1949057.0,75758.0,75758.0,75758.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2684,4316818.0,4316818.0,4316818.0,173466.0,173466.0,173466.0,0.0,0.0,0.0,3550442.0,3550442.0,3550442.0,0.0,0.0,0.0,4710907.0,0.0,1.0,0.93,0.0,4451927.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3215716.0,2411999.0,3278014.0,5369802.0,2859723.0,2920839.0,1751580.0,1751580.0,1751580.0,374807.0,374807.0,374807.0,29687.81,29687.81,11780.26,17907.55,296.78,148.39,148.39,11780.26,29687.81,11780.26,17907.55,296.78,148.39,148.39,17907.55,296.78,148.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.39,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707,8382998.0,8382998.0,8382998.0,317093.0,317093.0,317093.0,0.0,0.0,0.0,50309587.0,51552581.0,51552581.0,0.0,0.0,0.0,36819154.0,123390.0,1.0,1.0,1498802.0,37163033.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17847918.0,10530570.0,27414874.0,25246145.0,15560162.0,27346225.0,4067070.0,4067070.0,4067070.0,24150070.0,24150070.0,24150070.0,1932005.56,1932005.56,590480.44,1341525.12,0.0,0.0,0.0,590480.44,1932005.56,590480.44,1341525.12,0.0,0.0,0.0,1341525.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,661167.0,,661167.0,504.0,,504.0,0.0,,0.0,1118303.0,,931278.0,0.0,,0.0,661167.0,0.0,1.0,1.0,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,577949.0,984985.0,,,997938.0,59904.0,,59904.0,75782.0,,75782.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6062.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721,3998430.0,3998430.0,3998430.0,110663.0,110663.0,110663.0,8521.0,8521.0,8521.0,1648524.0,1498609.0,1498609.0,,,,4517436.0,,1.0,0.98,,853518.0,,,,,,,,,,1558526.0,1677821.0,5279773.0,554997.0,2178647.0,2609231.0,233261.0,233261.0,233261.0,1245301.0,1245301.0,1245301.0,55403.33,55403.33,20115.01,35288.32,39314.34,19657.17,19657.17,20115.01,55403.33,20115.01,35288.32,39314.34,19657.17,19657.17,35288.32,39314.34,19657.17,,,,,,,,19657.17,4906.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722,141759.0,,141759.0,8755.0,,8755.0,,,,559858.0,,559408.0,,,,141759.0,,1.0,0.95,,,,,,,,,,,,,,208028.0,,,198833.0,188747.0,,188747.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726,1378456.0,,,6708.0,,,0.0,,,2361215.0,,,11.0,,,1378456.0,0.0,,0.97,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,60615.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4849.2,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2812391.0,1927146.0,0.0,
2733,9753716.0,9753716.0,9753716.0,113793.0,113793.0,113793.0,757592.0,757592.0,757592.0,37124252.0,37123315.0,37123315.0,,,,9753716.0,875398.0,1.0,0.98,,29348566.0,,,,,,,,,,7975817.0,10101793.0,15784693.0,834303.0,14330684.0,21611511.0,875306.0,875306.0,875306.0,2739238.0,2739238.0,2739238.0,201032.0,201032.0,54802.0,146230.0,0.0,0.0,0.0,54802.0,201032.0,54802.0,146230.0,0.0,0.0,0.0,146230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18107.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738,,,,,,,,,,,,,,,,22496459.0,,2.0,0.9,405100.0,2858766.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4046330.0,13132068.0,16136945.0,543888.0,6509173.0,9292923.0,,,,2876454.0,2876454.0,2876454.0,189196.37,189196.37,37665.2,151531.17,40919.98,20459.99,20459.99,37665.2,189196.37,37665.2,151531.17,40919.98,20459.99,20459.99,151531.17,40919.98,20459.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20459.99,0.0,6026.0,90308.0,81934.0,1840747.0,6026.0,90308.0,81934.0,1840747.0,6026.0,90308.0,81934.0,1840747.0,2868297.0,752260.0,0.0,33256.0,607650.0,607650.0,607650.0,2223840.0,2223840.0,2223840.0,,,,,,,,
2748,,,,,,,,,,,,,,,,154994048.0,,2.0,1.0,1092371.0,8539094.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6347910.0,1424534.0,68083839.0,266438427.0,1726747.0,8845180.0,,,,35455.0,35455.0,35455.0,2836.4,2836.4,2836.4,0.0,0.0,0.0,0.0,2836.4,2836.4,2836.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40395156.0,0.0,6666.0,8659485.0,40395156.0,0.0,6666.0,8690871.0,40395156.0,0.0,6666.0,8690871.0,0.0,303208.0,0.0,0.0,10832450.0,32091991.0,32091991.0,15181391.0,19827990.0,19827990.0,,,,,,,,
2749,550679.0,,,2967.0,,,0.0,,,436248.0,,,0.0,,,550679.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,242625.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3710.0,3710.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15700.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,966949.0,742013.0,0.0,
2755,2867996.0,2867996.0,2867996.0,21367.0,21367.0,21367.0,301892.0,301892.0,301892.0,3879152.0,3879152.0,3879152.0,0.0,0.0,0.0,3876966.0,199362.0,1.0,1.0,76682.0,2923385.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5012026.0,6367610.0,7493584.0,1868450.0,4399385.0,6026811.0,4031650.0,4031650.0,4031650.0,282446.0,282446.0,282446.0,2017.94,2017.94,2017.94,0.0,0.0,0.0,0.0,2017.94,2017.94,2017.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20577.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
